unique_key,created_date,agency,complaint_type,descriptor,location_type,incident_zip,city,status,bbl,latitude,longitude,Category,Sentiment,Complaint Text,Emotion
56404388,2022-12-31 01:53:19,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11434.0,JAMAICA,Closed,4130490007.0,40.67017382297814,-73.76530305425838,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56405897,2022-12-31 01:52:37,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11212.0,BROOKLYN,Closed,3035260021.0,40.66731136742851,-73.90907181564965,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56401987,2022-12-31 01:52:30,NYPD,Noise - Commercial,Banging/Pounding,Store/Commercial,11361.0,,Closed,,40.76426566610473,-73.77132860459679,Social,Neutral,Noise - Commercial. Banging/Pounding,Neutral
56405574,2022-12-31 01:52:21,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10030.0,NEW YORK,Closed,1019180061.0,40.814372909738026,-73.94436880195522,Social,Neutral,Noise - Commercial. Loud Music/Party,Neutral
56403586,2022-12-31 01:52:14,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11433.0,JAMAICA,Closed,4101250033.0,40.69791605351519,-73.79592068175853,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56402180,2022-12-31 01:52:03,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11203.0,BROOKLYN,Closed,3049530005.0,40.64360991873836,-73.94277073159486,Social,Neutral,Noise - Commercial. Loud Music/Party,Neutral
56411723,2022-12-31 01:51:57,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11219.0,BROOKLYN,Closed,3057010055.0,40.634294474339534,-74.0059880216727,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56402435,2022-12-31 01:51:39,DSNY,Illegal Dumping,Removal Request,Sidewalk,11208.0,BROOKLYN,Closed,3041750041.0,40.68289831643515,-73.86624931404975,Political,Negative,Illegal Dumping. Removal Request,Neutral
56404717,2022-12-31 01:51:02,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10468.0,BRONX,Closed,2031730005.0,40.86057803832132,-73.90046740161462,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56400240,2022-12-31 01:50:59,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10466.0,BRONX,Closed,2048350070.0,40.89380837637117,-73.85869950692805,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56407734,2022-12-31 01:50:42,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11429.0,QUEENS VILLAGE,Closed,4107670046.0,40.71435870824177,-73.73710115389231,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56407381,2022-12-31 01:50:38,NYPD,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11228.0,BROOKLYN,Closed,3062670020.0,40.61884366435741,-74.01117721437646,Political,Negative,Illegal Parking. Commercial Overnight Parking,Neutral
56400901,2022-12-31 01:50:09,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031.0,NEW YORK,Closed,1020770039.0,40.82618778505925,-73.94780600462161,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56409949,2022-12-31 01:50:00,DEP,Lead,Lead Kit Request (Residential) (L10),,11417.0,OZONE PARK,Closed,4115310051.0,40.67219740242278,-73.84111540679706,Other,Neutral,Lead. Lead Kit Request (Residential) (L10),Neutral
56404544,2022-12-31 01:49:58,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11102.0,ASTORIA,Closed,4008720062.0,40.77257136745445,-73.92192186584158,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56403416,2022-12-31 01:49:19,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10025.0,NEW YORK,Closed,1018440005.0,40.80025270828967,-73.9612011463898,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56404448,2022-12-31 01:48:53,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11358.0,FLUSHING,Closed,4052870020.0,40.76275046640397,-73.8008408068392,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56410352,2022-12-31 01:48:46,HPD,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11207.0,BROOKLYN,Closed,3043770001.0,40.66113880871511,-73.87967230807217,Social,Neutral,ELECTRIC. POWER OUTAGE,Neutral
56406061,2022-12-31 01:48:30,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10030.0,NEW YORK,Closed,1020280001.0,40.82117097289946,-73.9431238531268,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56402497,2022-12-31 01:47:33,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11221.0,BROOKLYN,Closed,3016580024.0,40.68613837914888,-73.92513839951133,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56402715,2022-12-31 01:47:16,NYPD,Blocked Driveway,Partial Access,Street/Sidewalk,11364.0,OAKLAND GARDENS,Closed,4076500030.0,40.74885953900978,-73.75026819060169,Social,Negative,Blocked Driveway. Partial Access,Neutral
56401550,2022-12-31 01:47:06,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10025.0,NEW YORK,Closed,1018800044.0,40.802773666135415,-73.96527403619781,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56403469,2022-12-31 01:46:58,NYPD,Noise - Commercial,Loud Music/Party,Store/Commercial,11238.0,BROOKLYN,Closed,3011320007.0,40.67994298484098,-73.96416264767721,Social,Neutral,Noise - Commercial. Loud Music/Party,Neutral
56403963,2022-12-31 01:46:52,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11221.0,BROOKLYN,Closed,3016580024.0,40.68613837914888,-73.92513839951133,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56407603,2022-12-31 01:46:18,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11210.0,BROOKLYN,Closed,3049810001.0,40.63825058438901,-73.945304714947,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56406730,2022-12-31 01:46:17,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11109.0,LONG ISLAND CITY,Closed,4000210020.0,40.74806813205304,-73.95666969367451,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56402460,2022-12-31 01:46:03,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11226.0,BROOKLYN,Closed,3050900022.0,40.65142960115358,-73.95460980356142,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56403091,2022-12-31 01:45:56,DOHMH,Food Establishment,Kitchen/Food Prep Area,Restaurant/Bar/Deli/Bakery,10451.0,BRONX,In Progress,2024740040.0,40.8271085200858,-73.92516769337335,Other,Neutral,Food Establishment. Kitchen/Food Prep Area,Neutral
56411652,2022-12-31 01:45:52,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10301.0,STATEN ISLAND,Closed,5000080019.0,40.64259822539511,-74.07855663279344,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56402719,2022-12-31 01:45:51,NYPD,Noise - Residential,Loud Talking,Residential Building/House,10465.0,BRONX,Closed,2055440122.0,40.82563202814748,-73.824265316034,Social,Neutral,Noise - Residential. Loud Talking,Disgust
56411030,2022-12-31 01:45:43,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10467.0,BRONX,Closed,2043430001.0,40.85828493776076,-73.86657984952696,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56407701,2022-12-31 01:45:34,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10462.0,BRONX,Closed,2042880001.0,40.85281659744312,-73.86581364902234,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56401403,2022-12-31 01:45:22,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11221.0,BROOKLYN,Closed,3016580024.0,40.68613837914888,-73.92513839951133,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56402151,2022-12-31 01:45:17,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10029.0,NEW YORK,Closed,1016840001.0,40.7957909619381,-73.93864904247286,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56405631,2022-12-31 01:45:07,NYPD,Traffic,Drag Racing,Street/Sidewalk,11223.0,,Closed,,40.58575833427717,-73.97445959476245,Political,Neutral,Traffic. Drag Racing,Neutral
56401077,2022-12-31 01:44:33,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11377.0,WOODSIDE,Closed,4011900033.0,40.75062829259178,-73.89872602504205,Social,Negative,Blocked Driveway. No Access,Sadness
56404055,2022-12-31 01:44:13,NYPD,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10034.0,NEW YORK,Closed,1022500023.0,40.87158758945286,-73.91870689515589,Social,Neutral,Noise - Vehicle. Car/Truck Horn,Neutral
56401211,2022-12-31 01:44:07,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11101.0,LONG ISLAND CITY,Closed,4002480015.0,40.74396918001028,-73.9318363716288,Social,Negative,Blocked Driveway. No Access,Sadness
56406424,2022-12-31 01:43:57,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10452.0,BRONX,Closed,2028720054.0,40.84112286374409,-73.92081861852992,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56401402,2022-12-31 01:43:46,NYPD,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10034.0,NEW YORK,Closed,1022500084.0,40.87177985276171,-73.91889829592715,Social,Neutral,Noise - Vehicle. Car/Truck Horn,Neutral
56403031,2022-12-31 01:42:56,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029.0,,Closed,,40.78769273084118,-73.94147685428932,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56400365,2022-12-31 01:42:46,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11214.0,BROOKLYN,Closed,3069470500.0,40.58270538748811,-73.9862619495111,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56411730,2022-12-31 01:42:42,HPD,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,11691.0,FAR ROCKAWAY,Closed,4157380104.0,40.60299748085235,-73.76655834366564,Political,Neutral,GENERAL. JANITOR/SUPER,Neutral
56402186,2022-12-31 01:42:19,NYPD,Drug Activity,Use Outside,Street/Sidewalk,11365.0,FRESH MEADOWS,Closed,4067970040.0,40.73009934988612,-73.81090754397326,Other,Neutral,Drug Activity. Use Outside,Disgust
56404932,2022-12-31 01:42:17,NYPD,Noise - Vehicle,Engine Idling,Street/Sidewalk,11223.0,BROOKLYN,Closed,3071000001.0,40.598360412103546,-73.97784688076226,Social,Neutral,Noise - Vehicle. Engine Idling,Neutral
56406524,2022-12-31 01:42:14,NYPD,Drug Activity,Use Outside,Street/Sidewalk,11366.0,FRESH MEADOWS,Closed,4068540028.0,40.720328269590894,-73.80776061338688,Other,Neutral,Drug Activity. Use Outside,Disgust
56401150,2022-12-31 01:42:06,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10462.0,BRONX,Closed,2042910001.0,40.85276061492511,-73.86488115928101,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56405973,2022-12-31 01:42:06,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10002.0,NEW YORK,Closed,1002850011.0,40.71360149115296,-73.98759848779504,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56402194,2022-12-31 01:42:05,NYPD,Drug Activity,Use Outside,Street/Sidewalk,11432.0,JAMAICA,Closed,4068580001.0,40.71724956934783,-73.80343340538089,Other,Neutral,Drug Activity. Use Outside,Disgust
56403218,2022-12-31 01:41:31,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019.0,NEW YORK,Closed,1012710071.0,40.76255800986483,-73.97700532315454,Social,Neutral,Noise - Commercial. Loud Music/Party,Neutral
56402303,2022-12-31 01:41:15,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11233.0,BROOKLYN,Closed,3016910012.0,40.67933737332684,-73.93037377096427,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56402101,2022-12-31 01:41:14,NYPD,Noise - Residential,Loud Television,Residential Building/House,10452.0,BRONX,Closed,2025300007.0,40.83940417008936,-73.92844622614352,Social,Neutral,Noise - Residential. Loud Television,Neutral
56400764,2022-12-31 01:40:51,NYPD,Noise - Vehicle,Engine Idling,Street/Sidewalk,11204.0,BROOKLYN,Closed,3065740001.0,40.61075153017263,-73.98463544415276,Social,Neutral,Noise - Vehicle. Engine Idling,Neutral
56400981,2022-12-31 01:40:46,DHS,Homeless Person Assistance,,Store/Commercial,10013.0,NEW YORK,Closed,1001710031.0,40.71645943176269,-74.0023267359905,Social,Neutral,Homeless Person Assistance. ,Neutral
56405443,2022-12-31 01:40:36,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11377.0,WOODSIDE,Closed,4011900032.0,40.750919283205874,-73.8987797208272,Social,Negative,Blocked Driveway. No Access,Sadness
56405755,2022-12-31 01:40:21,NYPD,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11220.0,BROOKLYN,Closed,,40.64058004501515,-74.02578839268797,Political,Negative,Illegal Parking. Commercial Overnight Parking,Neutral
56407582,2022-12-31 01:40:15,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019.0,NEW YORK,Closed,1012710007.0,40.76250034280962,-73.97686816928277,Social,Neutral,Noise - Commercial. Loud Music/Party,Neutral
56399953,2022-12-31 01:40:13,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249.0,BROOKLYN,Closed,3022900010.0,40.72100987341383,-73.9554282369718,Social,Neutral,Noise - Commercial. Loud Music/Party,Neutral
56405099,2022-12-31 01:39:57,NYPD,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10034.0,NEW YORK,Closed,1022500023.0,40.87130497520482,-73.9188337917223,Social,Neutral,Noise - Vehicle. Car/Truck Horn,Neutral
56410341,2022-12-31 01:39:44,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11228.0,BROOKLYN,Closed,3059130012.0,40.62688014038167,-74.013693105885,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56408933,2022-12-31 01:39:42,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10458.0,BRONX,Closed,2030380055.0,40.85619132024811,-73.89355138736937,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56400830,2022-12-31 01:39:39,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032.0,NEW YORK,Closed,1021110083.0,40.8388111804014,-73.93767696356736,Social,Neutral,Noise - Commercial. Loud Music/Party,Neutral
56401762,2022-12-31 01:39:22,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11372.0,JACKSON HEIGHTS,Closed,,40.75276259069815,-73.88579422734612,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56399808,2022-12-31 01:38:59,NYPD,Noise - Vehicle,Engine Idling,Street/Sidewalk,11204.0,BROOKLYN,Closed,3065740001.0,40.61075153017263,-73.98463544415276,Social,Neutral,Noise - Vehicle. Engine Idling,Neutral
56400164,2022-12-31 01:38:58,NYPD,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11214.0,BROOKLYN,Closed,3063480006.0,40.60244111981337,-73.99328379516156,Social,Neutral,Noise - Vehicle. Car/Truck Music,Neutral
56401158,2022-12-31 01:38:40,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019.0,NEW YORK,Closed,1012710007.0,40.76250034280962,-73.97686816928277,Social,Neutral,Noise - Commercial. Loud Music/Party,Neutral
56406353,2022-12-31 01:38:23,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220.0,BROOKLYN,Closed,3058000044.0,40.63816877068239,-74.01856682754425,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56400904,2022-12-31 01:38:16,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11207.0,BROOKLYN,Closed,3039330016.0,40.679752388235904,-73.89197987058503,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56406602,2022-12-31 01:37:42,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385.0,RIDGEWOOD,Closed,4035970018.0,40.6999862967594,-73.89139529862686,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56407134,2022-12-31 01:37:18,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10456.0,BRONX,Closed,2029010001.0,40.8348474210791,-73.90491830085918,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56402484,2022-12-31 01:36:48,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10027.0,NEW YORK,Closed,1019130061.0,40.81110999212449,-73.94553474573897,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56409516,2022-12-31 01:36:47,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10458.0,BRONX,Closed,2030890037.0,40.853380629345104,-73.88485874568707,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56405632,2022-12-31 01:36:40,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10462.0,BRONX,Closed,,40.85286051263585,-73.86581356042619,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56403199,2022-12-31 01:36:38,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11213.0,BROOKLYN,Closed,3016990001.0,40.6791471172615,-73.93848595157297,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56400172,2022-12-31 01:36:09,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11207.0,BROOKLYN,Closed,3039330016.0,40.679752388235904,-73.89197987058503,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56400573,2022-12-31 01:36:01,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10451.0,BRONX,Closed,2023380003.0,40.817720835461536,-73.92402214304747,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56404110,2022-12-31 01:35:49,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204.0,BROOKLYN,Closed,3061600078.0,40.61732622118383,-73.99482754916639,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56407757,2022-12-31 01:35:45,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237.0,BROOKLYN,Closed,3033190038.0,40.70083391507799,-73.91345126795058,Social,Neutral,Noise - Commercial. Loud Music/Party,Neutral
56407434,2022-12-31 01:35:18,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11368.0,,Closed,,40.7415181268146,-73.85051316437838,Political,Negative,Illegal Parking. Posted Parking Sign Violation,Anger
56402169,2022-12-31 01:35:10,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10001.0,NEW YORK,Closed,1007230015.0,40.74804883018668,-74.00103579825134,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56405744,2022-12-31 01:34:56,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11207.0,BROOKLYN,Closed,3039330016.0,40.679752388235904,-73.89197987058503,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56400559,2022-12-31 01:34:42,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11435.0,JAMAICA,Closed,4096930029.0,40.70525940726069,-73.80771029332841,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56405408,2022-12-31 01:34:13,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11368.0,CORONA,Closed,4020110021.0,40.74201254159037,-73.85078992738006,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56401008,2022-12-31 01:34:00,DSNY,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10306.0,STATEN ISLAND,Closed,5035857502.0,40.57894186939161,-74.10784988598992,Other,Negative,Electronics Waste Appointment. Ewaste appointment,Neutral
56407125,2022-12-31 01:33:57,NYPD,Noise - Residential,Loud Talking,Residential Building/House,11220.0,BROOKLYN,Closed,3007420010.0,40.644422891054376,-74.0001405344732,Social,Neutral,Noise - Residential. Loud Talking,Disgust
56409225,2022-12-31 01:33:43,HPD,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11238.0,BROOKLYN,Closed,3019950032.0,40.68252325736473,-73.95671949413554,Social,Neutral,DOOR/WINDOW. DOOR,Neutral
56407797,2022-12-31 01:33:43,HPD,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11238.0,BROOKLYN,Closed,3019950032.0,40.68252325736473,-73.95671949413554,Social,Neutral,UNSANITARY CONDITION. MOLD,Neutral
56408143,2022-12-31 01:33:43,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11238.0,BROOKLYN,Closed,3019950032.0,40.68252325736473,-73.95671949413554,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56411706,2022-12-31 01:33:43,HPD,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11238.0,BROOKLYN,Closed,3019950032.0,40.68252325736473,-73.95671949413554,Social,Neutral,UNSANITARY CONDITION. PESTS,Neutral
